"Imported Profiles","Company Table Data (Company filter table test (superhero))","First Name","Last Name","Full Name","Job Title","Location","Company Domain","LinkedIn Profile","Enrich Person from LinkedIn Profile","Picture Url Orig","Picture Url Copy","LinkedIn Picture Check","Image Description","Attribute Descriptions","Response","JSON Reformat (1)"
,,"Randall","Morgan","Randall Morgan","VP Sales Family","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/randall-morgan-bb323515","Randall Morgan","https://media.licdn.com/dms/image/C4D03AQHopl-N1lX3nw/profile-displayphoto-shrink_100_100/0/1516555821487?e=1718841600&v=beta&t=v7QttbFjlrbiSn1WsSljJuKvF1o_s1a2pfZMVG9ZZ5Q","https://media.licdn.com/dms/image/C4D03AQHopl-N1lX3nw/profile-displayphoto-shrink_100_100/0/1516555821487?e=1718841600&v=beta&t=v7QttbFjlrbiSn1WsSljJuKvF1o_s1a2pfZMVG9ZZ5Q","true",,,,
,,"Tyner","Tew","Tyner Tew","Vice President of Sales","Raleigh-Durham-Chapel Hill Area","blandlandscaping.com","https://linkedin.com/in/tynertew","Tyner Tew","https://media.licdn.com/dms/image/D4E03AQEKNUnAamjyWA/profile-displayphoto-shrink_800_800/0/1704941706803?e=1718841600&v=beta&t=M4U9fjhzzLDThD692Ho0cgrWvkF6wtDiATCLnwHr2lY","https://media.licdn.com/dms/image/D4E03AQEKNUnAamjyWA/profile-displayphoto-shrink_800_800/0/1704941706803?e=1718841600&v=beta&t=M4U9fjhzzLDThD692Ho0cgrWvkF6wtDiATCLnwHr2lY","true",,,,
,,"Tanner","Torbenson","Tanner Torbenson","VP of Institutional Sales","Greater Minneapolis-St. Paul Area","rzmask.com","https://linkedin.com/in/tannertorbenson","Tanner Torbenson","https://media.licdn.com/dms/image/D5603AQG0FMJ_vnkUQg/profile-displayphoto-shrink_800_800/0/1684859602987?e=1718841600&v=beta&t=jjVwEX3Ua-7Iy6-yAXmLlP4lSRQBsYOZ6W1fPeKEITw","https://media.licdn.com/dms/image/D5603AQG0FMJ_vnkUQg/profile-displayphoto-shrink_800_800/0/1684859602987?e=1718841600&v=beta&t=jjVwEX3Ua-7Iy6-yAXmLlP4lSRQBsYOZ6W1fPeKEITw","true",,,,
,,"Richard","Hinsliff","Richard Hinsliff","Vice President Sales","New York City Metropolitan Area",,"https://linkedin.com/in/richard-hinsliff-6400b44","Richard Hinsliff","https://media.licdn.com/dms/image/C4E03AQEJSu4-74CzQQ/profile-displayphoto-shrink_800_800/0/1552320136528?e=1718841600&v=beta&t=rutd1rrB8xOkkv2oqDLEuggmCx3TEAclco5Kr20jX-Q","https://media.licdn.com/dms/image/C4E03AQEJSu4-74CzQQ/profile-displayphoto-shrink_800_800/0/1552320136528?e=1718841600&v=beta&t=rutd1rrB8xOkkv2oqDLEuggmCx3TEAclco5Kr20jX-Q","true",,,,
,,"Bruce","Zajac","Bruce Zajac","Vice President Global Sales, Marketing, and Strategic Accounts","Greater Minneapolis-St. Paul Area","getqardio.com","https://linkedin.com/in/brucezajac","Bruce Zajac","https://media.licdn.com/dms/image/C4E03AQG6k2n6ysGcyQ/profile-displayphoto-shrink_800_800/0/1603305758496?e=1718841600&v=beta&t=xGjrCg7tturOV9KVI9clsZ3KnfGznwlFHeUOqwxNCn8","https://media.licdn.com/dms/image/C4E03AQG6k2n6ysGcyQ/profile-displayphoto-shrink_800_800/0/1603305758496?e=1718841600&v=beta&t=xGjrCg7tturOV9KVI9clsZ3KnfGznwlFHeUOqwxNCn8","true",,,,
,,"Michael","Calteaux","Michael Calteaux","VP, Strategic Sales Advisor","Greater Minneapolis-St. Paul Area","usamgroup.com","https://linkedin.com/in/michaelcalteaux","Michael Calteaux","https://media.licdn.com/dms/image/D5603AQHGublbDslGgQ/profile-displayphoto-shrink_800_800/0/1673303554251?e=1718841600&v=beta&t=ebkNvnBn6v8h2gJkSmZ_vLRm4RBqVuQaBWq5oaT52yk","https://media.licdn.com/dms/image/D5603AQHGublbDslGgQ/profile-displayphoto-shrink_800_800/0/1673303554251?e=1718841600&v=beta&t=ebkNvnBn6v8h2gJkSmZ_vLRm4RBqVuQaBWq5oaT52yk","true",,,,
,,"Jeremy","Olson","Jeremy Olson","Vice President of Sales","Charlotte Metro","svmcleaning-restoration.com","https://linkedin.com/in/jeremy-olson15","Jeremy Olson","https://media.licdn.com/dms/image/C5603AQE7eRqAex7mIg/profile-displayphoto-shrink_800_800/0/1652102870237?e=1718841600&v=beta&t=-_MED0kXmcAlRajMwWpOqkWTV7pDeMRoyWYEBGGmaGc","https://media.licdn.com/dms/image/C5603AQE7eRqAex7mIg/profile-displayphoto-shrink_800_800/0/1652102870237?e=1718841600&v=beta&t=-_MED0kXmcAlRajMwWpOqkWTV7pDeMRoyWYEBGGmaGc","true",,,,
,,"Megan","Mackh","Megan Mackh","Vice President Of Commercial Sales","San Francisco Bay Area","salesforce.com","https://linkedin.com/in/meganmackh","Megan Mackh","https://media.licdn.com/dms/image/D5603AQGDzUEyqoJE8Q/profile-displayphoto-shrink_800_800/0/1631120174929?e=1718841600&v=beta&t=0zoJghzK1Ks2BVki1RB669dwEC1EEk5vde1wBfRQ0ow","https://media.licdn.com/dms/image/D5603AQGDzUEyqoJE8Q/profile-displayphoto-shrink_800_800/0/1631120174929?e=1718841600&v=beta&t=0zoJghzK1Ks2BVki1RB669dwEC1EEk5vde1wBfRQ0ow","true",,,,
,,"Jeff","Craig","Jeff Craig","Vice President of Sales","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/jeff-craig-82100944","Jeff Craig","https://media.licdn.com/dms/image/C5603AQHyxkBhBqgljg/profile-displayphoto-shrink_200_200/0/1517354063150?e=1718841600&v=beta&t=8RRFue_mJVurNuVNvfhECLEOVDODj7J9aKYKtrhgbf0","https://media.licdn.com/dms/image/C5603AQHyxkBhBqgljg/profile-displayphoto-shrink_200_200/0/1517354063150?e=1718841600&v=beta&t=8RRFue_mJVurNuVNvfhECLEOVDODj7J9aKYKtrhgbf0","true",,,,
,,"Cory","Williams","Cory Williams","Chief Revenue Officer (CRO)","Denver Metropolitan Area",,"https://linkedin.com/in/livingthedenverdream","Cory Williams","https://media.licdn.com/dms/image/D5603AQHz8wyVkSyWsQ/profile-displayphoto-shrink_800_800/0/1676400778190?e=1718841600&v=beta&t=auyNL5Iym3Xyl3kEzyqyfKqakCChOpyJMmpXnOacfR8","https://media.licdn.com/dms/image/D5603AQHz8wyVkSyWsQ/profile-displayphoto-shrink_800_800/0/1676400778190?e=1718841600&v=beta&t=auyNL5Iym3Xyl3kEzyqyfKqakCChOpyJMmpXnOacfR8","true",,,,
,,"Nicky","Lewenson","Nicky Lewenson","Chief Revenue Officer","Greater Boston","finaloffer.com","https://linkedin.com/in/nickylewenson","Nicky Lewenson","https://media.licdn.com/dms/image/D4E03AQHusEauVsYnaA/profile-displayphoto-shrink_800_800/0/1707657942380?e=1718841600&v=beta&t=xMJ6cM4dFnqwWMqiY3B8vj9LS0oDVp1f0MG6CJMlRYI","https://media.licdn.com/dms/image/D4E03AQHusEauVsYnaA/profile-displayphoto-shrink_800_800/0/1707657942380?e=1718841600&v=beta&t=xMJ6cM4dFnqwWMqiY3B8vj9LS0oDVp1f0MG6CJMlRYI","true",,,,
,,"Alex","Fovell","Alex Fovell","Vice President Sales","Los Angeles Metropolitan Area","southwestsign.com","https://linkedin.com/in/alex-fovell","Alex Fovell","https://media.licdn.com/dms/image/D5603AQHS9rIzKD3cfA/profile-displayphoto-shrink_800_800/0/1678823682568?e=1718841600&v=beta&t=4PrXB4T8zr7g5SPpa0a86fFn-ZcnxK2UXYpy48GpCE8","https://media.licdn.com/dms/image/D5603AQHS9rIzKD3cfA/profile-displayphoto-shrink_800_800/0/1678823682568?e=1718841600&v=beta&t=4PrXB4T8zr7g5SPpa0a86fFn-ZcnxK2UXYpy48GpCE8","true",,,,
,,"Alex","Lee","Alex Lee","Vice President of Sales","Columbus, Ohio Metropolitan Area",,"https://linkedin.com/in/alexleehwd","Alex Lee","https://media.licdn.com/dms/image/C4D03AQFox6jGjvhwLg/profile-displayphoto-shrink_800_800/0/1645204197863?e=1718841600&v=beta&t=0T_w5r8M0ZS3S7tKNVX8j7zBgxSA5WS6m0iOGtZz_lc","https://media.licdn.com/dms/image/C4D03AQFox6jGjvhwLg/profile-displayphoto-shrink_800_800/0/1645204197863?e=1718841600&v=beta&t=0T_w5r8M0ZS3S7tKNVX8j7zBgxSA5WS6m0iOGtZz_lc","true",,,,
,,"Charles R.","Childress II","Charles R. Childress II","Vice President Sales","Los Angeles Metropolitan Area",,"https://linkedin.com/in/charles-r-childress-ii-2839a052","Charles R. Childress II","https://media.licdn.com/dms/image/C5103AQEVnOgQzVVokA/profile-displayphoto-shrink_800_800/0/1516629909000?e=1718841600&v=beta&t=ty81G0U3hskUt01bDibtyogwg7f1ArFh9J0c7MkcDOs","https://media.licdn.com/dms/image/C5103AQEVnOgQzVVokA/profile-displayphoto-shrink_800_800/0/1516629909000?e=1718841600&v=beta&t=ty81G0U3hskUt01bDibtyogwg7f1ArFh9J0c7MkcDOs","true",,,,
,,"Ian","Riner","Ian Riner","Vice President, Sales and Marketing","Salt Lake City Metropolitan Area",,"https://linkedin.com/in/ianriner","Ian Riner","https://media.licdn.com/dms/image/D5603AQFVJKSeyiT_VA/profile-displayphoto-shrink_800_800/0/1711482122272?e=1718841600&v=beta&t=jGndxb-GHq5vj-44idDGr7jlV7tjENEBfCjAVmg_b-E","https://media.licdn.com/dms/image/D5603AQFVJKSeyiT_VA/profile-displayphoto-shrink_800_800/0/1711482122272?e=1718841600&v=beta&t=jGndxb-GHq5vj-44idDGr7jlV7tjENEBfCjAVmg_b-E","true",,,,
,,"Mike","Krapf","Mike Krapf","Vice President of Sales, Southeast Region","Raleigh-Durham-Chapel Hill Area","atlantispartners.com","https://linkedin.com/in/mikekrapf","Mike Krapf","https://media.licdn.com/dms/image/C4E03AQF-YwpPVfLULA/profile-displayphoto-shrink_800_800/0/1616875939349?e=1718841600&v=beta&t=DcS98cyETv5OHrHX3kjXiOzZ-EzKSQjT3nckmtAvfjE","https://media.licdn.com/dms/image/C4E03AQF-YwpPVfLULA/profile-displayphoto-shrink_800_800/0/1616875939349?e=1718841600&v=beta&t=DcS98cyETv5OHrHX3kjXiOzZ-EzKSQjT3nckmtAvfjE","true",,,,
,,"Matthew","Wasik","Matthew Wasik","VP of Business Development and Sales","Raleigh-Durham-Chapel Hill Area",,"https://linkedin.com/in/matthewwasik","Matthew Wasik","https://media.licdn.com/dms/image/C4D03AQHCtuHsgsh9VQ/profile-displayphoto-shrink_400_400/0/1521115872803?e=1718841600&v=beta&t=vIi5Atef7_JB640DT1yVPlVyMwP-hQPZjh_RiBTuOvw","https://media.licdn.com/dms/image/C4D03AQHCtuHsgsh9VQ/profile-displayphoto-shrink_400_400/0/1521115872803?e=1718841600&v=beta&t=vIi5Atef7_JB640DT1yVPlVyMwP-hQPZjh_RiBTuOvw","true",,,,
,,"Tanner","Evans","Tanner Evans","Vice President of Sales","Greater Minneapolis-St. Paul Area","bestvetsolutions.com","https://linkedin.com/in/tanner-evans-993a5339","Tanner Evans","https://media.licdn.com/dms/image/C4E03AQFIAb0lbV8bww/profile-displayphoto-shrink_800_800/0/1565921053230?e=1718841600&v=beta&t=xebiCmFPwmnwAHyErEFAclSgJJ6bHFCj74vi8-PRRPg","https://media.licdn.com/dms/image/C4E03AQFIAb0lbV8bww/profile-displayphoto-shrink_800_800/0/1565921053230?e=1718841600&v=beta&t=xebiCmFPwmnwAHyErEFAclSgJJ6bHFCj74vi8-PRRPg","true",,,,
,,"Leslie","Thomas","Leslie Thomas","Vice President, Sales","Raleigh-Durham-Chapel Hill Area","ellevationeducation.com","https://linkedin.com/in/leslie-thomas-00654687","Leslie Thomas","https://s3.amazonaws.com/media.mixrank.com/profilepic/2caa5450d0c9644cc991aa464bda6785","https://s3.amazonaws.com/media.mixrank.com/profilepic/2caa5450d0c9644cc991aa464bda6785","false",,,,
,,"Pete","Blaisdell","Pete Blaisdell","Chief Revenue Officer","Dallas-Fort Worth Metroplex","timely.md","https://linkedin.com/in/peterblaisdell","Pete Blaisdell",,,"false",,,,
,,"Marcus L.","Rogers","Marcus L. Rogers","Chief Revenue Officer","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/marcus-l-rogers-a07873116","Marcus L. Rogers","https://s3.amazonaws.com/media.mixrank.com/profilepic/90274aebf98e9684a29038d2314c1f7c","https://s3.amazonaws.com/media.mixrank.com/profilepic/90274aebf98e9684a29038d2314c1f7c","false",,,,
,,"Skyler","Dyer","Skyler Dyer","Chief Revenue Officer","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/skyler-dyer-6876b129","Skyler Dyer","https://s3.amazonaws.com/media.mixrank.com/profilepic/f40db65e972384fff0420a73f2f1a156","https://s3.amazonaws.com/media.mixrank.com/profilepic/f40db65e972384fff0420a73f2f1a156","false",,,,
,,"Kurt","Michael","Kurt Michael","Chief Revenue Officer","Dallas-Fort Worth Metroplex","accellion.com","https://linkedin.com/in/kurtmichael","Kurt Michael",,,"false",,,,
,,"Chris","Long","Chris Long","Chief Revenue Officer","Dallas-Fort Worth Metroplex","gemini13media.com","https://linkedin.com/in/chris-long-3349559","Chris Long",,,"false",,,,
,,"Amir","Kuzbari","Amir Kuzbari","Chief Revenue Officer","Dallas-Fort Worth Metroplex","wellhealth.studio","https://linkedin.com/in/amir-kuzbari-07929bb3","Amir Kuzbari","https://s3.amazonaws.com/media.mixrank.com/profilepic/79e84f058afd6ff33f768c472c3dd13e","https://s3.amazonaws.com/media.mixrank.com/profilepic/79e84f058afd6ff33f768c472c3dd13e","false",,,,
,,"Joseph","Lain, CCE","Joseph Lain, CCE","VP Revenue Management","Kansas City Metropolitan Area","myyellow.com","https://linkedin.com/in/joseph-lain-cce","Joseph Lain, CCE","https://s3.amazonaws.com/media.mixrank.com/profilepic/b974e75b5b9ddbd9d9cdb2ddb572426e","https://s3.amazonaws.com/media.mixrank.com/profilepic/b974e75b5b9ddbd9d9cdb2ddb572426e","false",,,,
,,"Jordan","Stewart","Jordan Stewart","Chief Revenue Officer","Dallas-Fort Worth Metroplex","assignar.com","https://linkedin.com/in/jordanstewartassignar","Jordan Stewart","https://s3.amazonaws.com/media.mixrank.com/profilepic/27499c1c4591384d6b71da7c2c4beb63","https://s3.amazonaws.com/media.mixrank.com/profilepic/27499c1c4591384d6b71da7c2c4beb63","false",,,,
,,"Joseph","Scanga","Joseph Scanga","Vice President, Sales","Kansas City Metropolitan Area","flexjet.com","https://linkedin.com/in/joseph-scanga-5799151b","❌ No Profile Found",,,"false",,,,
,,"Stewart","Smith","Stewart Smith","Vice President of Sales","Raleigh-Durham-Chapel Hill Area","mheducation.com","https://linkedin.com/in/stewart-smith-2464a523","Stewart Smith","https://s3.amazonaws.com/media.mixrank.com/profilepic/fe1a991c7eb7c458f5eeb68fec76a99d","https://s3.amazonaws.com/media.mixrank.com/profilepic/fe1a991c7eb7c458f5eeb68fec76a99d","false",,,,
,,"Brian","Wriston","Brian Wriston","Vice President of Sales","Raleigh-Durham-Chapel Hill Area","radeas.com","https://linkedin.com/in/brian-wriston-8819b4192","Brian Wriston",,,"false",,,,
,,"Brooks","DeBord","Brooks DeBord","Executive Vice President Of Sales","Kansas City Metropolitan Area","irccrc.com","https://linkedin.com/in/brooks-debord-6b62b496","Brooks DeBord",,,"false",,,,
,,"Jeff","Lamb","Jeff Lamb","VP, Revenue Operations and Enablement","Salt Lake City Metropolitan Area","skillable.com","https://linkedin.com/in/jeffclamb","Jeff Lamb","https://s3.amazonaws.com/media.mixrank.com/profilepic/15ebf1389db4ff3bcff84990f7a6212a","https://s3.amazonaws.com/media.mixrank.com/profilepic/15ebf1389db4ff3bcff84990f7a6212a","false",,,,
,,"Carl","Kiesel","Carl Kiesel","VP, Chief Revenue Officer","New York, New York, United States","culturedmag.com","https://linkedin.com/in/carlkiesel","Carl Kiesel",,,"false",,,,
,,"Terri","Schonfeld","Terri Schonfeld","Vice President of Sales and Marketing","Dallas-Fort Worth Metroplex","trainyourmind.net","https://linkedin.com/in/terri-schonfeld-5923b322","Terri Schonfeld",,,"false",,,,
,,"Kimberly","Webb","Kimberly Webb","VP of Sales","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/kimbwebb","Kimberly Webb","https://s3.amazonaws.com/media.mixrank.com/profilepic/8934102c9114d98d90977e909a6a6d91","https://s3.amazonaws.com/media.mixrank.com/profilepic/8934102c9114d98d90977e909a6a6d91","false",,,,
,,"Hassan","Rashid","Hassan Rashid","Chief Revenue Officer","San Francisco Bay Area","tavant.com","https://linkedin.com/in/hassan-rashid-759a7b5","Hassan Rashid","https://s3.amazonaws.com/media.mixrank.com/profilepic/1e51c39952663e34e48476b03a78ec05","https://s3.amazonaws.com/media.mixrank.com/profilepic/1e51c39952663e34e48476b03a78ec05","false",,,,
,,"Bradley","Dorton","Bradley Dorton","Assistant Vice President, Revenue Operations","Charlotte Metro","streamlabswater.com","https://linkedin.com/in/bradley-dorton-77370913","Bradley Dorton",,,"false",,,,
,,"Andrew","Bossi","Andrew Bossi","Assistant Vice President , Senior Sales Consultant, Broker/Dealer","Washington DC-Baltimore Area","troweprice.com","https://linkedin.com/in/andrew-bossi-756330191","Andrew Bossi","https://s3.amazonaws.com/media.mixrank.com/profilepic/c1f5d8cd6c5f37c1b95574f1f9e8ea0d","https://s3.amazonaws.com/media.mixrank.com/profilepic/c1f5d8cd6c5f37c1b95574f1f9e8ea0d","false",,,,
,,"Sandra","Sanchez- Ryan","Sandra Sanchez- Ryan","Vice President & Regional Sales Director","San Francisco Bay Area","estrellatv.com","https://linkedin.com/in/sandrasanchezryan","Sandra Sanchez- Ryan","https://s3.amazonaws.com/media.mixrank.com/profilepic/e247d93dbbcdaf063221e17ec9b3df4b","https://s3.amazonaws.com/media.mixrank.com/profilepic/e247d93dbbcdaf063221e17ec9b3df4b","false",,,,
,,"Wim","Wilcke","Wim Wilcke","Vice President - Sales & Marketing","Greater Minneapolis-St. Paul Area","relco.net","https://linkedin.com/in/wim-wilcke","Wim Wilcke",,,"false",,,,
,,"Liz","Cavalieri","Liz Cavalieri","Chief Revenue Officer (CRO)","New York City Metropolitan Area","beautystat.com","https://linkedin.com/in/liz-cavalieri-0414a937","Liz Cavalieri","https://s3.amazonaws.com/media.mixrank.com/profilepic/996dd00a2b46f3533b7f4f102026d767","https://s3.amazonaws.com/media.mixrank.com/profilepic/996dd00a2b46f3533b7f4f102026d767","false",,,,
,,"Dianne","Kosto","Dianne Kosto","Vice President Sales Service","Dallas-Fort Worth Metroplex",,"https://linkedin.com/in/dianne-kosto-931762246","❌ No Profile Found",,,"false",,,,
,,"Steve","Canakes","Steve Canakes","Executive Vice President Of Sales","Greater Minneapolis-St. Paul Area","logic-stream.net","https://linkedin.com/in/steve-canakes-801623b7","Steve Canakes","https://s3.amazonaws.com/media.mixrank.com/profilepic/8e6e53129741cd1738e7c52decdf9055","https://s3.amazonaws.com/media.mixrank.com/profilepic/8e6e53129741cd1738e7c52decdf9055","false",,,,
,,"Craig","McClure","Craig McClure","Vice President - Enterprise Sales Operations","Dallas-Fort Worth Metroplex","abm.com","https://linkedin.com/in/craig-mcclure-sales","Craig McClure",,,"false",,,,
,,"Pat","T.","Pat T.","Sr. Vice President, Sales & Marketing","Greater Minneapolis-St. Paul Area","herregan.com","https://linkedin.com/in/pat-t-8a229911","Pat T.","https://s3.amazonaws.com/media.mixrank.com/profilepic/d05ce854186b787ef702e83fc4c0aafc","https://s3.amazonaws.com/media.mixrank.com/profilepic/d05ce854186b787ef702e83fc4c0aafc","false",,,,
,,"Kirk","Novit","Kirk Novit","Chief Revenue Officer","Cincinnati Metropolitan Area","strongassmovers.com","https://linkedin.com/in/kirk-novit-69a37774","Kirk Novit","https://s3.amazonaws.com/media.mixrank.com/profilepic/32e1800829fecab20d2524554c6e8b6d","https://s3.amazonaws.com/media.mixrank.com/profilepic/32e1800829fecab20d2524554c6e8b6d","false",,,,
,,"Jason","Fredrickson","Jason Fredrickson","Vice President of Sales","Greater Minneapolis-St. Paul Area","facility-concepts.com","https://linkedin.com/in/jason-fredrickson-1756a452","Jason Fredrickson","https://s3.amazonaws.com/media.mixrank.com/profilepic/a60a7e92d0f18c9c0bc3b7cc9dee1241","https://s3.amazonaws.com/media.mixrank.com/profilepic/a60a7e92d0f18c9c0bc3b7cc9dee1241","false",,,,
,,"Kevin","Davis","Kevin Davis","Vice President Sales Operations-Health Plans","Washington DC-Baltimore Area","lumeris.com","https://linkedin.com/in/kevin-davis-372a028","Kevin Davis",,,"false",,,,
,,"Ben","Acosta","Ben Acosta","Vice President - Sales and Marketing - Americas","Dallas-Fort Worth Metroplex","frt.com.br","https://linkedin.com/in/benacosta","Ben Acosta","https://s3.amazonaws.com/media.mixrank.com/profilepic/a01b1a5f87643cd49ad6cadd67f49e21","https://s3.amazonaws.com/media.mixrank.com/profilepic/a01b1a5f87643cd49ad6cadd67f49e21","false",,,,
,,"Rebecca","Dawson","Rebecca Dawson","VP of Sales","San Francisco Bay Area","ethicalapparel.org","https://linkedin.com/in/rebecca-mdawson","Rebecca Dawson","https://s3.amazonaws.com/media.mixrank.com/profilepic/f2306ab974f8a86764e422ac3057d323","https://s3.amazonaws.com/media.mixrank.com/profilepic/f2306ab974f8a86764e422ac3057d323","false",,,,
,,"Megan","Wallraff","Megan Wallraff","Vice President, Internal
Sales, Prudential","Greater Minneapolis-St. Paul Area","prudential.com","https://linkedin.com/in/megan-wallraff-970a88b5","Megan Wallraff",,,"false",,,,
,,"Robert","Stewart","Robert Stewart","Senior Vice President Of Sales","Miami-Fort Lauderdale Area",,"https://linkedin.com/in/robert-stewart-0a6523178","Robert Stewart","https://s3.amazonaws.com/media.mixrank.com/profilepic/a90a70064685b526f3fb17021bc045b8","https://s3.amazonaws.com/media.mixrank.com/profilepic/a90a70064685b526f3fb17021bc045b8","false",,,,
,,"Jonathan","Schwartz","Jonathan Schwartz","Chief Sales Officer","New York City Metropolitan Area","skurnik.com","https://linkedin.com/in/jonathan-schwartz-2b2066b7","Jonathan Schwartz",,,"false",,,,
,,"Peter","Sparks","Peter Sparks","Partner, Chief Revenue Officer","Los Angeles Metropolitan Area","certezacg.com","https://linkedin.com/in/peterasparks","Peter Sparks",,,"false",,,,
,,"Michael","Kelly","Michael Kelly","Chief Revenue Officer (CRO)","Denver Metropolitan Area","getwherewolf.com","https://linkedin.com/in/michaelkelly0010","Michael Kelly","https://s3.amazonaws.com/media.mixrank.com/profilepic/c88473e85d4e23ae07cf82a214f83236","https://s3.amazonaws.com/media.mixrank.com/profilepic/c88473e85d4e23ae07cf82a214f83236","false",,,,
,,"Chris","Schmid","Chris Schmid","Chief Revenue Officer","New York City Metropolitan Area",,"https://linkedin.com/in/chris-schmid-a1254727","Chris Schmid","https://s3.amazonaws.com/media.mixrank.com/profilepic/f59eb94f9ded68effebfc8719cb158ab","https://s3.amazonaws.com/media.mixrank.com/profilepic/f59eb94f9ded68effebfc8719cb158ab","false",,,,
,,"Erica","Elaf","Erica Elaf","Vice President of Revenue","Los Angeles Metropolitan Area","whotels.com","https://linkedin.com/in/erica-elaf-a2a672257","❌ No Profile Found",,,"false",,,,
,,"Matt","Snyder","Matt Snyder","Vice President of Retail Sales","Raleigh-Durham-Chapel Hill Area","waiglobal.com","https://linkedin.com/in/matt-snyder-a88b8523","Matt Snyder","https://s3.amazonaws.com/media.mixrank.com/profilepic/972f2d2db0261f00963aafb011667d1a","https://s3.amazonaws.com/media.mixrank.com/profilepic/972f2d2db0261f00963aafb011667d1a","false",,,,
,,"Bob","Sweeney","Bob Sweeney","VP Sales","San Francisco Bay Area","aragonresearch.com","https://linkedin.com/in/bob-sweeney-9b52319","Bob Sweeney",,,"false",,,,
,,"Jessica","Hidalgo","Jessica Hidalgo","Vice President, Regional Sales Manager","San Francisco Bay Area","exchangebank.com","https://linkedin.com/in/jessica-hidalgo-a46117184","Jessica Hidalgo","https://s3.amazonaws.com/media.mixrank.com/profilepic/56b02be64dc08110a41c09f02e79d65f","https://s3.amazonaws.com/media.mixrank.com/profilepic/56b02be64dc08110a41c09f02e79d65f","false",,,,
,,"Duane","Zimmerman","Duane Zimmerman","Vice President CPG/DSD sales","Kansas City Metropolitan Area","peets.com","https://linkedin.com/in/duane-zimmerman-377190b8","Duane Zimmerman","https://s3.amazonaws.com/media.mixrank.com/profilepic/9d26378ec04ba98c595d6d7ebd46edd0","https://s3.amazonaws.com/media.mixrank.com/profilepic/9d26378ec04ba98c595d6d7ebd46edd0","false",,,,
